type,role,sendMsgFile,handshake1_len,handshake2_len,handshake3_len,c2sCipher,c2sPlain,s2cCipher,s2cPlain,handshakeCPUTime,commCPUTime
ukey2,client,resources/plain.1KB.txt,136,117,80,1110,1024,1110,1024,99317710,45959096
ukey2,server,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,115165686,21378872
ukey2,client,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,117664489,31898092
ukey2,server,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,109640121,14979905
ukey2,client,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,95645607,40588551
ukey2,server,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,129525540,20615380
ukey2,client,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,130627691,31378642
ukey2,server,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,131745342,18514649
ukey2,client,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,128116059,38430349
ukey2,server,resources/plain.1KB.txt,136,118,79,1110,1024,1110,1024,112368853,20380021
ukey2,client,resources/plain.1KB.txt,136,118,79,1110,1024,1110,1024,110876911,33606864
ukey2,server,resources/plain.1KB.txt,136,116,80,1110,1024,1110,1024,143346385,21564041
ukey2,client,resources/plain.1KB.txt,136,116,80,1110,1024,1110,1024,133182235,48467819
ukey2,server,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,113070004,22540903
ukey2,client,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,115547407,32430372
ukey2,server,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,128683139,19047829
ukey2,client,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,127230848,32636883
ukey2,server,resources/plain.1KB.txt,136,116,79,1110,1024,1110,1024,117167788,21679331
ukey2,client,resources/plain.1KB.txt,136,116,79,1110,1024,1110,1024,118176329,33611564
ukey2,server,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,115342386,22899853
ukey2,client,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,114067805,40070620
ukey2,server,resources/plain.1KB.txt,136,116,79,1110,1024,1110,1024,112591494,25505766
ukey2,client,resources/plain.1KB.txt,136,116,79,1110,1024,1110,1024,115218356,35028615
ukey2,server,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,113889435,22519932
ukey2,client,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,115687597,35414745
ukey2,server,resources/plain.1KB.txt,136,117,80,1110,1024,1110,1024,126247777,17538938
ukey2,client,resources/plain.1KB.txt,136,117,80,1110,1024,1110,1024,123124194,35521346
ukey2,server,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,112182213,21041471
ukey2,client,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,114949036,30635231
ukey2,server,resources/plain.1KB.txt,136,116,80,1110,1024,1110,1024,108807479,30094280
ukey2,client,resources/plain.1KB.txt,136,116,80,1110,1024,1110,1024,119258829,31873143
ukey2,server,resources/plain.1KB.txt,136,116,80,1110,1024,1110,1024,138981420,25347946
ukey2,client,resources/plain.1KB.txt,136,116,80,1110,1024,1110,1024,141012493,35351525
ukey2,server,resources/plain.1KB.txt,136,117,80,1110,1024,1110,1024,118360979,16111996
ukey2,client,resources/plain.1KB.txt,136,117,80,1110,1024,1110,1024,114818365,31510942
ukey2,server,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,119696241,20294651
ukey2,client,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,122553213,29284140
ukey2,server,resources/plain.1KB.txt,136,118,78,1110,1024,1110,1024,127814319,22218402
ukey2,client,resources/plain.1KB.txt,136,118,78,1110,1024,1110,1024,129424960,32707963
ukey2,server,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,123062324,21697502
ukey2,client,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,124344485,36420497
ukey2,server,resources/plain.1KB.txt,136,116,79,1110,1024,1110,1024,103785834,33432214
ukey2,client,resources/plain.1KB.txt,136,116,79,1110,1024,1110,1024,114242575,34951805
ukey2,server,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,111620853,22198482
ukey2,client,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,112588974,35588355
ukey2,server,resources/plain.1KB.txt,136,118,78,1110,1024,1110,1024,113826604,26634307
ukey2,client,resources/plain.1KB.txt,136,118,78,1110,1024,1110,1024,116960658,35626825
ukey2,server,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,113345144,22130533
ukey2,client,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,114827656,33004963
ukey2,server,resources/plain.1KB.txt,136,116,80,1110,1024,1110,1024,122839194,17046047
ukey2,client,resources/plain.1KB.txt,136,116,80,1110,1024,1110,1024,106972888,45144825
ukey2,server,resources/plain.1KB.txt,136,117,80,1110,1024,1110,1024,116537477,20754421
ukey2,client,resources/plain.1KB.txt,136,117,80,1110,1024,1110,1024,113109713,36088646
ukey2,server,resources/plain.1KB.txt,136,116,79,1110,1024,1110,1024,137774889,15797415
ukey2,client,resources/plain.1KB.txt,136,116,79,1110,1024,1110,1024,134692786,34951125
ukey2,server,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,113640544,20601211
ukey2,client,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,111582352,34916906
ukey2,server,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,120701861,24059835
ukey2,client,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,122127383,35414226
ukey2,server,resources/plain.1KB.txt,136,118,79,1110,1024,1110,1024,103164814,31109311
ukey2,client,resources/plain.1KB.txt,136,118,79,1110,1024,1110,1024,114591725,31396432
ukey2,server,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,119029120,19973990
ukey2,client,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,120040981,30598311
ukey2,server,resources/plain.1KB.txt,136,116,78,1110,1024,1110,1024,104774375,20950481
ukey2,client,resources/plain.1KB.txt,136,116,78,1110,1024,1110,1024,105930696,31638103
ukey2,server,resources/plain.1KB.txt,136,118,79,1110,1024,1110,1024,110762001,21092442
ukey2,client,resources/plain.1KB.txt,136,118,79,1110,1024,1110,1024,111701723,32106282
ukey2,server,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,130855872,20204440
ukey2,client,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,132412143,30914261
ukey2,server,resources/plain.1KB.txt,136,117,80,1110,1024,1110,1024,120382771,20144160
ukey2,client,resources/plain.1KB.txt,136,117,80,1110,1024,1110,1024,118571569,34036434
ukey2,server,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,112392534,25766745
ukey2,client,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,113761955,36920477
ukey2,server,resources/plain.1KB.txt,136,116,78,1110,1024,1110,1024,100012180,32825933
ukey2,client,resources/plain.1KB.txt,136,116,78,1110,1024,1110,1024,110201130,34664805
ukey2,server,resources/plain.1KB.txt,136,117,80,1110,1024,1110,1024,109057700,17890527
ukey2,client,resources/plain.1KB.txt,136,117,80,1110,1024,1110,1024,104996876,36421686
ukey2,server,resources/plain.1KB.txt,136,116,80,1110,1024,1110,1024,123693965,20763180
ukey2,client,resources/plain.1KB.txt,136,116,80,1110,1024,1110,1024,125978567,30924241
ukey2,server,resources/plain.1KB.txt,136,117,80,1110,1024,1110,1024,111297893,19063078
ukey2,client,resources/plain.1KB.txt,136,117,80,1110,1024,1110,1024,110144662,32062791
ukey2,server,resources/plain.1KB.txt,136,116,79,1110,1024,1110,1024,115909016,21060812
ukey2,client,resources/plain.1KB.txt,136,116,79,1110,1024,1110,1024,117145058,32277852
ukey2,server,resources/plain.1KB.txt,136,116,79,1110,1024,1110,1024,114248195,25252216
ukey2,client,resources/plain.1KB.txt,136,116,79,1110,1024,1110,1024,115779787,36306926
ukey2,server,resources/plain.1KB.txt,136,118,79,1110,1024,1110,1024,117217148,18969929
ukey2,client,resources/plain.1KB.txt,136,118,79,1110,1024,1110,1024,113851105,34257654
ukey2,server,resources/plain.1KB.txt,136,118,80,1110,1024,1110,1024,118251769,19391819
ukey2,client,resources/plain.1KB.txt,136,118,80,1110,1024,1110,1024,107478738,42585593
ukey2,server,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,112758544,22137162
ukey2,client,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,114497485,36035177
ukey2,server,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,112692344,23190913
ukey2,client,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,114187645,33622624
ukey2,server,resources/plain.1KB.txt,136,117,80,1110,1024,1110,1024,110973992,13735973
ukey2,client,resources/plain.1KB.txt,136,117,80,1110,1024,1110,1024,96853937,39159280
ukey2,server,resources/plain.1KB.txt,136,118,78,1110,1024,1110,1024,108275579,24247835
ukey2,client,resources/plain.1KB.txt,136,118,78,1110,1024,1110,1024,109814191,34676935
ukey2,server,resources/plain.1KB.txt,136,116,78,1110,1024,1110,1024,113314385,23358003
ukey2,client,resources/plain.1KB.txt,136,116,78,1110,1024,1110,1024,115244135,35131186
ukey2,server,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,127443708,23188543
ukey2,client,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,125866017,36600197
ukey2,server,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,118308208,21547962
ukey2,client,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,120117370,32242773
ukey2,server,resources/plain.1KB.txt,136,117,80,1110,1024,1110,1024,116266127,17043837
ukey2,client,resources/plain.1KB.txt,136,117,80,1110,1024,1110,1024,102159642,52398343
ukey2,server,resources/plain.1KB.txt,136,116,78,1110,1024,1110,1024,114192285,20444841
ukey2,client,resources/plain.1KB.txt,136,116,78,1110,1024,1110,1024,115022016,31541641
ukey2,server,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,114296045,20769251
ukey2,client,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,115240856,31693782
ukey2,server,resources/plain.1KB.txt,136,116,80,1110,1024,1110,1024,108331169,29391359
ukey2,client,resources/plain.1KB.txt,136,116,80,1110,1024,1110,1024,118266769,32240662
ukey2,server,resources/plain.1KB.txt,136,118,79,1110,1024,1110,1024,110501791,20499081
ukey2,client,resources/plain.1KB.txt,136,118,79,1110,1024,1110,1024,111834053,31975882
ukey2,server,resources/plain.1KB.txt,136,116,80,1110,1024,1110,1024,109006310,32518033
ukey2,client,resources/plain.1KB.txt,136,116,80,1110,1024,1110,1024,118823049,38032418
ukey2,server,resources/plain.1KB.txt,136,116,79,1110,1024,1110,1024,120871032,31224591
ukey2,client,resources/plain.1KB.txt,136,116,79,1110,1024,1110,1024,130785092,34368144
ukey2,server,resources/plain.1KB.txt,136,116,78,1110,1024,1110,1024,116278447,26935237
ukey2,client,resources/plain.1KB.txt,136,116,78,1110,1024,1110,1024,117183768,40943691
ukey2,server,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,114930715,22684963
ukey2,client,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,116478597,36113716
ukey2,server,resources/plain.1KB.txt,136,116,79,1110,1024,1110,1024,124444065,22460702
ukey2,client,resources/plain.1KB.txt,136,116,79,1110,1024,1110,1024,126923457,39661220
ukey2,server,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,107042048,21168031
ukey2,client,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,107039958,40053181
ukey2,server,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,114508965,23680164
ukey2,client,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,115743116,37613158
ukey2,server,resources/plain.1KB.txt,136,118,79,1110,1024,1110,1024,111401172,21830522
ukey2,client,resources/plain.1KB.txt,136,118,79,1110,1024,1110,1024,112449293,32824893
ukey2,server,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,119464480,16358317
ukey2,client,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,104741426,49814760
ukey2,server,resources/plain.1KB.txt,136,118,80,1110,1024,1110,1024,115218766,17798918
ukey2,client,resources/plain.1KB.txt,136,118,80,1110,1024,1110,1024,102988594,41841922
ukey2,server,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,134116215,20904161
ukey2,client,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,137538889,33029613
ukey2,server,resources/plain.1KB.txt,136,116,79,1110,1024,1110,1024,115430826,21290341
ukey2,client,resources/plain.1KB.txt,136,116,79,1110,1024,1110,1024,117623458,31595742
ukey2,server,resources/plain.1KB.txt,136,116,80,1110,1024,1110,1024,111080963,23344853
ukey2,client,resources/plain.1KB.txt,136,116,80,1110,1024,1110,1024,112523943,40634081
ukey2,server,resources/plain.1KB.txt,136,117,80,1110,1024,1110,1024,116560077,17451537
ukey2,client,resources/plain.1KB.txt,136,117,80,1110,1024,1110,1024,111749082,41346721
ukey2,server,resources/plain.1KB.txt,136,118,79,1110,1024,1110,1024,110015640,17497957
ukey2,client,resources/plain.1KB.txt,136,118,79,1110,1024,1110,1024,99468140,40386230
ukey2,server,resources/plain.1KB.txt,136,118,79,1110,1024,1110,1024,110218600,16950578
ukey2,client,resources/plain.1KB.txt,136,118,79,1110,1024,1110,1024,105484116,40817301
ukey2,server,resources/plain.1KB.txt,136,116,79,1110,1024,1110,1024,118225769,14103584
ukey2,client,resources/plain.1KB.txt,136,116,79,1110,1024,1110,1024,105304226,38837349
ukey2,server,resources/plain.1KB.txt,136,116,79,1110,1024,1110,1024,130866191,19165570
ukey2,client,resources/plain.1KB.txt,136,116,79,1110,1024,1110,1024,128867849,33415894
ukey2,server,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,116896507,21951903
ukey2,client,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,120486581,36724497
ukey2,server,resources/plain.1KB.txt,136,117,80,1110,1024,1110,1024,108115599,21042851
ukey2,client,resources/plain.1KB.txt,136,117,80,1110,1024,1110,1024,109723521,34902615
ukey2,server,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,115954057,14222065
ukey2,client,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,101553043,40120030
ukey2,server,resources/plain.1KB.txt,136,118,79,1110,1024,1110,1024,116591127,20904531
ukey2,client,resources/plain.1KB.txt,136,118,79,1110,1024,1110,1024,119515430,30269090
ukey2,server,resources/plain.1KB.txt,136,116,78,1110,1024,1110,1024,123392734,20475191
ukey2,client,resources/plain.1KB.txt,136,116,78,1110,1024,1110,1024,124805036,31055511
ukey2,server,resources/plain.1KB.txt,136,118,80,1110,1024,1110,1024,119290180,18046698
ukey2,client,resources/plain.1KB.txt,136,118,80,1110,1024,1110,1024,116254107,33267243
ukey2,server,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,111487532,21712422
ukey2,client,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,112267372,34862456
ukey2,server,resources/plain.1KB.txt,136,118,79,1110,1024,1110,1024,110379822,17027077
ukey2,client,resources/plain.1KB.txt,136,118,79,1110,1024,1110,1024,97113618,48621539
ukey2,server,resources/plain.1KB.txt,136,116,80,1110,1024,1110,1024,106198577,19526500
ukey2,client,resources/plain.1KB.txt,136,116,80,1110,1024,1110,1024,107701769,29787560
ukey2,server,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,115642916,22324513
ukey2,client,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,116749478,35500355
ukey2,server,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,105968327,18739659
ukey2,client,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,95785526,40744412
ukey2,server,resources/plain.1KB.txt,136,118,80,1110,1024,1110,1024,149840701,26553317
ukey2,client,resources/plain.1KB.txt,136,118,80,1110,1024,1110,1024,145559877,48303628
ukey2,server,resources/plain.1KB.txt,136,116,78,1110,1024,1110,1024,113370894,21222762
ukey2,client,resources/plain.1KB.txt,136,116,78,1110,1024,1110,1024,114712814,32323673
ukey2,server,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,105795517,29402779
ukey2,client,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,105719506,41337071
ukey2,server,resources/plain.1KB.txt,136,117,80,1110,1024,1110,1024,106758948,15157525
ukey2,client,resources/plain.1KB.txt,136,117,80,1110,1024,1110,1024,102168523,32151382
ukey2,server,resources/plain.1KB.txt,136,116,79,1110,1024,1110,1024,111165132,20349880
ukey2,client,resources/plain.1KB.txt,136,116,79,1110,1024,1110,1024,112269863,30963951
ukey2,server,resources/plain.1KB.txt,136,116,78,1110,1024,1110,1024,112961314,21988012
ukey2,client,resources/plain.1KB.txt,136,116,78,1110,1024,1110,1024,114958066,31875882
ukey2,server,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,114170034,19620520
ukey2,client,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,112770203,33417824
ukey2,server,resources/plain.1KB.txt,136,118,80,1110,1024,1110,1024,113487404,14982955
ukey2,client,resources/plain.1KB.txt,136,118,80,1110,1024,1110,1024,101978643,42285162
ukey2,server,resources/plain.1KB.txt,136,118,79,1110,1024,1110,1024,115399506,24408504
ukey2,client,resources/plain.1KB.txt,136,118,79,1110,1024,1110,1024,116438117,39201410
ukey2,server,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,121764612,14716035
ukey2,client,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,116728467,31810682
ukey2,server,resources/plain.1KB.txt,136,118,78,1110,1024,1110,1024,107434378,21239731
ukey2,client,resources/plain.1KB.txt,136,118,78,1110,1024,1110,1024,108376969,35767596
ukey2,server,resources/plain.1KB.txt,136,116,78,1110,1024,1110,1024,105931496,20474311
ukey2,client,resources/plain.1KB.txt,136,116,78,1110,1024,1110,1024,107151248,34902035
ukey2,server,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,112197063,26330956
ukey2,client,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,113944604,38589179
ukey2,server,resources/plain.1KB.txt,136,118,79,1110,1024,1110,1024,107466068,31762042
ukey2,client,resources/plain.1KB.txt,136,118,79,1110,1024,1110,1024,117402708,36855637
ukey2,server,resources/plain.1KB.txt,136,118,79,1110,1024,1110,1024,109566080,21104941
ukey2,client,resources/plain.1KB.txt,136,118,79,1110,1024,1110,1024,110886871,32275243
ukey2,server,resources/plain.1KB.txt,136,117,80,1110,1024,1110,1024,133337254,23733304
ukey2,client,resources/plain.1KB.txt,136,117,80,1110,1024,1110,1024,130804511,42358393
ukey2,server,resources/plain.1KB.txt,136,116,79,1110,1024,1110,1024,119904530,14087965
ukey2,client,resources/plain.1KB.txt,136,116,79,1110,1024,1110,1024,107237798,38530359
ukey2,server,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,103261275,20659970
ukey2,client,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,104443036,31539301
ukey2,server,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,111870243,19915820
ukey2,client,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,111719773,36241556
ukey2,server,resources/plain.1KB.txt,136,118,80,1110,1024,1110,1024,114779965,18498979
ukey2,client,resources/plain.1KB.txt,136,118,80,1110,1024,1110,1024,113439404,31658572
ukey2,server,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,112691053,22750193
ukey2,client,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,114285925,33843094
ukey2,server,resources/plain.1KB.txt,136,116,79,1110,1024,1110,1024,106651428,30089670
ukey2,client,resources/plain.1KB.txt,136,116,79,1110,1024,1110,1024,117319458,32327482
ukey2,server,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,110381821,16096787
